year,site,depth,species,transect,size,density,biomass,trophic_guild,family
2019,Tiger,30,Bodianus rufus,4,25,1,220.608,Invertivore,Labridae
2019,Tiger,30,Canthigaster rostrata,5,5,1,3.198,Omnivore,Tetraodontidae
2019,Tiger,30,Canthigaster rostrata,5,10,3,73.631,Omnivore,Tetraodontidae
2019,Tiger,30,Haemulon flavolineatum,5,15,5,226.653,Invertivore,Haemulidae
2019,Tiger,30,Haemulon flavolineatum,5,20,4,428.567,Invertivore,Haemulidae
2019,Tiger,30,Sparisoma aurofrenatum,5,10,2,28.263,Herbivore,Scaridae
2019,Tiger,30,Sparisoma aurofrenatum,5,15,4,200.290,Herbivore,Scaridae
2019,Tiger,30,Acanthurus tractus,5,10,1,15.487,Herbivore,Acanthuridae
2019,Tiger,30,Acanthurus tractus,5,15,3,151.805,Herbivore,Acanthuridae
2019,Tiger,30,Acanthurus coeruleus,5,15,2,145.308,Omnivore,Acanthuridae
2019,Tiger,30,Holocentrus rufus,5,15,1,28.764,Invertivore,Holocentridae
2019,Tiger,30,Holocentrus rufus,5,20,1,66.057,Invertivore,Holocentridae
2019,Tiger,30,Chaetodon capistratus,5,10,10,309.044,Invertivore,Chaetodontidae
2019,Tiger,30,Scarus taeniopterus,5,15,2,91.125,Herbivore,Scaridae
2019,Tiger,30,Cephalopholis fulva,5,15,1,44.193,Omnivore,Serranidae
2019,Tiger,30,Clepticus parrae,5,15,2,79.065,Omnivore,Labridae
2019,Tiger,30,Halochoeres garnoti,5,5,10,15.622,Invertivore,Labridae
2019,Tiger,30,Halochoeres garnoti,5,10,1,13.488,Invertivore,Labridae
2019,Tiger,30,Chaetodon striatus,5,10,2,47.983,Invertivore,Chaetodontidae
2019,Tiger,30,Kyphosus sectatrix,5,20,2,352.737,Omnivore,Kyphosidae
2019,Tiger,30,Sparisoma viride,5,25,1,245.254,Herbivore,Scaridae
2019,Tiger,30,Prognathodes aculeatus,5,10,1,22.911,Invertivore,Chaetodontidae
2019,Tiger,30,Halochoeres garnoti,6,5,15,23.433,Invertivore,Labridae
2019,Tiger,30,Halochoeres garnoti,6,10,2,26.976,Invertivore,Labridae
2019,Tiger,30,Halochoeres garnoti,6,15,1,47.598,Invertivore,Labridae
2019,Tiger,30,Halochoeres garnoti,6,20,2,232.906,Invertivore,Labridae
2019,Tiger,30,Scarus taeniopterus,6,19,2,185.193,Herbivore,Scaridae
2019,Tiger,30,Scarus taeniopterus,6,15,2,91.125,Herbivore,Scaridae
2019,Tiger,30,Sparisoma aurofrenatum,6,10,3,42.395,Herbivore,Scaridae
2019,Tiger,30,Sparisoma aurofrenatum,6,15,1,50.073,Herbivore,Scaridae
2019,Tiger,30,Acanthurus tractus,6,15,1,50.602,Herbivore,Acanthuridae
2019,Tiger,30,Chromis cyanea,6,5,2,3.476,Planktivore,Pomacentridae
2019,Tiger,30,Chaetodon capistratus,6,10,2,61.809,Invertivore,Chaetodontidae
2019,Tiger,30,Holocentrus rufus,6,20,1,66.057,Invertivore,Holocentridae
2019,Tiger,30,Canthigaster rostrata,6,10,1,24.544,Omnivore,Tetraodontidae
2019,XL,30,Chaetodon sedentarius,1,10,3,71.969,Invertivore,Chaetodontidae
2019,XL,30,Haemulon flavolineatum,1,15,2,90.661,Invertivore,Haemulidae
2019,XL,30,Chromis bermudae,1,5,30,52.142,Planktivore,Pomacentridae
2019,XL,30,Chromis bermudae,1,10,5,69.042,Planktivore,Pomacentridae
2019,XL,30,Scarus taeniopterus,1,5,4,6.750,Herbivore,Scaridae
2019,XL,30,Scarus taeniopterus,1,15,1,45.563,Herbivore,Scaridae
2019,XL,30,Scarus taeniopterus,1,20,3,324.000,Herbivore,Scaridae
2019,XL,30,Sparisoma aurofrenatum,1,15,1,50.073,Herbivore,Scaridae
2019,XL,30,Sparisoma aurofrenatum,1,20,1,122.859,Herbivore,Scaridae
2019,XL,30,Halochoeres garnoti,1,5,2,3.124,Invertivore,Labridae
2019,XL,30,Kyphosus sectatrix,1,25,5,1752.978,Omnivore,Kyphosidae
2019,XL,30,Caranx lugubris,1,25,2,451.742,Macrocarnivore,Carangidae
2019,XL,30,Chaetodon capistratus,1,10,4,123.617,Invertivore,Chaetodontidae
2019,XL,30,Epinephelus guttatus,1,15,1,44.193,Macrocarnivore,Serranidae
2019,XL,30,Canthigaster rostrata,1,10,1,24.544,Omnivore,Tetraodontidae
2019,XL,30,Paranthias furcifer,1,20,1,122.848,Planktivore,Epinephelinae
2019,XL,30,Seriola rivoliana,1,25,3,671.606,Macrocarnivore,Carangidae
2019,XL,30,Cephalopholis fulva,1,25,1,208.822,Omnivore,Serranidae
2019,XL,30,Clepticus parrae,1,15,3,118.597,Omnivore,Labridae
2019,XL,30,Chromis cyanea,1,10,8,110.467,Planktivore,Pomacentridae
2019,XL,30,Haemulon flavolineatum,2,20,8,857.134,Invertivore,Haemulidae
2019,XL,30,Bodianus rufus,2,15,1,46.450,Invertivore,Labridae
2019,XL,30,Paranthias furcifer,2,25,6,1453.505,Planktivore,Epinephelinae
2019,XL,30,Cephalopholis fulva,2,25,1,208.822,Omnivore,Serranidae
2019,XL,30,Sparisoma aurofrenatum,2,15,5,250.363,Herbivore,Scaridae
2019,XL,30,Sparisoma aurofrenatum,2,20,2,245.719,Herbivore,Scaridae
2019,XL,30,Pseudupeneus maculatus,2,25,1,223.784,Invertivore,Mullidae
2019,XL,30,Clepticus parrae,2,15,6,237.195,Omnivore,Labridae
2019,XL,30,Scarus taeniopterus,2,5,2,3.375,Herbivore,Scaridae
2019,XL,30,Scarus taeniopterus,2,20,2,216.000,Herbivore,Scaridae
2019,XL,30,Halochoeres garnoti,2,5,5,7.811,Invertivore,Labridae
2019,XL,30,Halochoeres garnoti,2,15,1,47.598,Invertivore,Labridae
2019,XL,30,Chaetodon sedentarius,2,10,2,47.979,Invertivore,Chaetodontidae
2019,XL,30,Acanthurus tractus,2,15,3,151.805,Herbivore,Acanthuridae
2019,XL,30,Holocentrus rufus,2,20,1,66.057,Invertivore,Holocentridae
2019,XL,30,Kyphosus sectatrix,2,20,1,176.368,Omnivore,Kyphosidae
2019,XL,30,Thalassoma bifasciatum,2,5,6,7.163,Omnivore,Labridae
2019,XL,30,Thalassoma bifasciatum,2,10,1,9.550,Omnivore,Labridae
2019,XL,30,Chaetodon capistratus,2,10,1,30.904,Invertivore,Chaetodontidae
2019,XL,30,Chromis cyanea,2,5,1,1.738,Planktivore,Pomacentridae
2019,XL,30,Cantherhines pullus ,2,20,1,120.496,Omnivore,Monacanthidae
2019,XL,30,Chaetodon capistratus,3,10,6,185.426,Invertivore,Chaetodontidae
2019,XL,30,Paranthias furcifer,3,15,5,255.947,Planktivore,Epinephelinae
2019,XL,30,Acanthurus coeruleus,3,15,3,217.962,Omnivore,Acanthuridae
2019,XL,30,Sparisoma aurofrenatum,3,15,1,50.073,Herbivore,Scaridae
2019,XL,30,Epinephelus guttatus,3,30,1,363.485,Macrocarnivore,Serranidae
2019,XL,30,Acanthurus tractus,3,15,1,50.602,Herbivore,Acanthuridae
2019,XL,30,Haemulon flavolineatum,3,20,3,321.425,Invertivore,Haemulidae
2019,XL,30,Halochoeres garnoti,3,5,3,4.687,Invertivore,Labridae
2019,XL,30,Thalassoma bifasciatum,3,5,8,9.550,Omnivore,Labridae
2019,XL,30,Thalassoma bifasciatum,3,10,1,9.550,Omnivore,Labridae
2019,XL,30,Scarus taeniopterus,3,10,1,13.500,Herbivore,Scaridae
2019,XL,30,Scarus taeniopterus,3,15,3,136.688,Herbivore,Scaridae
2019,XL,30,Scarus taeniopterus,3,20,2,216.000,Herbivore,Scaridae
2019,XL,30,Canthigaster rostrata,3,5,1,3.198,Omnivore,Tetraodontidae
2019,XL,30,Scarus vetula,3,15,2,108.696,Herbivore,Scaridae
2019,XL,30,Sparisoma viride,3,20,1,124.454,Herbivore,Scaridae
2019,XL,30,Chaetodon ocellatus,3,10,1,26.911,Invertivore,Chaetodontidae
2019,XL,30,Chaetodon sedentarius,3,10,2,47.979,Invertivore,Chaetodontidae
2019,XL,30,Chromis cyanea,3,5,6,10.428,Planktivore,Pomacentridae
2019,XL,30,Chaetodon capistratus,4,10,6,185.426,Invertivore,Chaetodontidae
2019,XL,30,Chaetodon capistratus,4,15,2,216.357,Invertivore,Chaetodontidae
2019,XL,30,Scarus taeniopterus,4,15,2,91.125,Herbivore,Scaridae
2019,XL,30,Scarus taeniopterus,4,20,1,108.000,Herbivore,Scaridae
2019,XL,30,Scarus taeniopterus,4,25,1,210.938,Herbivore,Scaridae
2019,XL,30,Sparisoma aurofrenatum,4,5,3,4.876,Herbivore,Scaridae
2019,XL,30,Sparisoma aurofrenatum,4,10,1,14.132,Herbivore,Scaridae
2019,XL,30,Sparisoma aurofrenatum,4,15,2,100.145,Herbivore,Scaridae
2019,XL,30,Sparisoma aurofrenatum,4,25,1,246.472,Herbivore,Scaridae
2019,XL,30,Canthigaster rostrata,4,5,1,3.198,Omnivore,Tetraodontidae
2019,XL,30,Acanthurus tractus,4,15,1,50.602,Herbivore,Acanthuridae
2019,XL,30,Cephalopholis fulva,4,20,1,105.967,Omnivore,Serranidae
2019,XL,30,Holocentrus rufus,4,15,2,57.528,Invertivore,Holocentridae
2019,XL,30,Pterois volitans,4,25,1,189.462,Macrocarnivore,Scorpaenidae
2019,XL,30,Chromis cyanea,4,10,1,13.808,Planktivore,Pomacentridae
2019,XL,30,Halichoeres radiatus,4,20,1,117.436,Invertivore,Labridae
2019,XL,30,Holocanthus bermudensis,4,25,1,304.860,Invertivore,Pomacentridae
2019,XL,30,Diplodus bermudensis,4,20,1,90.184,Invertivore,Sparidae
2019,XL,30,Bodianus rufus,4,20,1,111.698,Invertivore,Labridae
2019,XL,30,Clepticus parrae,4,15,2,79.065,Omnivore,Labridae
2019,XL,30,Haemulon flavolineatum,4,10,2,26.972,Invertivore,Haemulidae
2019,XL,30,Clepticus parrae,5,15,5,197.662,Omnivore,Labridae
2019,XL,30,Clepticus parrae,5,20,16,1521.028,Omnivore,Labridae
2019,XL,30,Bodianus rufus,5,5,1,1.628,Invertivore,Labridae
2019,XL,30,Chaetodon sedentarius,5,10,4,95.959,Invertivore,Chaetodontidae
2019,XL,30,Chaetodon sedentarius,5,20,7,1362.178,Invertivore,Chaetodontidae
2019,XL,30,Melichthys niger,5,20,1,170.247,Planktivore,Balistidae
2019,XL,30,Haemulon flavolineatum,5,10,2,26.972,Invertivore,Haemulidae
2019,XL,30,Haemulon flavolineatum,5,15,5,226.653,Invertivore,Haemulidae
2019,XL,30,Halochoeres garnoti,5,5,10,15.622,Invertivore,Labridae
2019,XL,30,Halochoeres garnoti,5,10,1,13.488,Invertivore,Labridae
2019,XL,30,Halochoeres garnoti,5,15,1,47.598,Invertivore,Labridae
2019,XL,30,Chromis cyanea,5,5,11,19.119,Planktivore,Pomacentridae
2019,XL,30,Chromis cyanea,5,10,4,55.233,Planktivore,Pomacentridae
2019,XL,30,Chaetodon capistratus,5,10,3,92.713,Invertivore,Chaetodontidae
2019,XL,30,Scarus taeniopterus,5,15,2,91.125,Herbivore,Scaridae
2019,XL,30,Diplodus bermudensis,5,20,1,90.184,Invertivore,Sparidae
2019,XL,30,Lutjanus griseus,5,35,1,0.016,Macrocarnivore,Lutjanidae
2019,XL,30,Stegastes partitus,5,5,2,3.671,Omnivore,Pomacentridae
2019,XL,30,Cantherhines macrocerus,5,10,1,17.781,Omnivore,Monacanthidae
2019,XL,30,Cantherhines macrocerus,5,15,1,57.161,Omnivore,Monacanthidae
2019,XL,30,Sparisoma aurofrenatum,5,20,1,122.859,Herbivore,Scaridae
2019,XL,30,Chaetodon capistratus,6,10,1,30.904,Invertivore,Chaetodontidae
2019,XL,30,Chaetodon capistratus,6,15,5,540.893,Invertivore,Chaetodontidae
2019,XL,30,Thalassoma bifasciatum,6,5,23,27.456,Omnivore,Labridae
2019,XL,30,Scarus taeniopterus,6,20,2,216.000,Herbivore,Scaridae
2019,XL,30,Haemulon flavolineatum,6,15,1,45.331,Invertivore,Haemulidae
2019,XL,30,Stegastes partitus,6,5,1,1.836,Omnivore,Pomacentridae
2019,XL,30,Caranx ruber,6,15,1,46.720,Invertivore,Carangidae
2019,XL,30,Pseudupeneus maculatus,6,15,1,46.165,Invertivore,Mullidae
2019,XL,30,Melichthys niger,6,20,2,340.494,Planktivore,Balistidae
2019,XL,30,Melichthys niger,6,25,1,329.559,Planktivore,Balistidae
2019,XL,30,Acanthurus tractus,6,10,2,30.975,Herbivore,Acanthuridae
2019,XL,30,Chromis cyanea,6,10,1,13.808,Planktivore,Pomacentridae
2019,XL,30,Holocanthus bermudensis,6,25,1,304.860,Invertivore,Pomacentridae
2019,XL,30,Sparisoma viride,6,25,1,245.254,Herbivore,Scaridae
2019,XL,30,Chaetodon sedentarius,6,10,2,47.979,Invertivore,Chaetodontidae
2019,XL,30,Chaetodon striatus,6,10,1,23.991,Invertivore,Chaetodontidae
2019,XL,30,Sparisoma aurofrenatum,6,5,1,1.625,Herbivore,Scaridae
2019,Angel,60,Bodianus pulchellus,1,15,1,47.532,Invertivore,Labridae
2019,Angel,60,Cephalopholis fulva,1,20,2,211.933,Omnivore,Serranidae
2019,Angel,60,Bodianus rufus,1,20,1,111.698,Invertivore,Labridae
2019,Angel,60,Paranthias furcifer,1,25,4,969.003,Planktivore,Epinephelinae
2019,Angel,60,Pterois volitans,1,25,1,189.462,Macrocarnivore,Scorpaenidae
2019,Angel,60,Haemulon flavolineatum,1,25,2,417.590,Invertivore,Haemulidae
2019,Angel,60,Haemulon sciurus,1,20,1,117.545,Invertivore,Haemulidae
2019,Angel,60,Haemulon sciurus,1,25,2,458.138,Invertivore,Haemulidae
2019,Angel,60,Chaetodon sedentarius,1,10,2,47.979,Invertivore,Chaetodontidae
2019,Angel,60,Scarus taeniopterus,1,15,2,91.125,Herbivore,Scaridae
2019,Angel,60,Scarus taeniopterus,1,20,1,108.000,Herbivore,Scaridae
2019,Angel,60,Holocentrus rufus,1,20,1,66.057,Invertivore,Holocentridae
2019,Angel,60,Canthigaster rostrata,1,10,1,24.544,Omnivore,Tetraodontidae
2019,Angel,60,Chromis enchrysura,1,10,10,138.084,Planktivore,Pomacentridae
2019,Angel,60,Chaetodon sedentarius,2,10,5,119.949,Invertivore,Chaetodontidae
2019,Angel,60,Haemulon flavolineatum,2,15,1,45.331,Invertivore,Haemulidae
2019,Angel,60,Scarus taeniopterus,2,15,1,45.563,Herbivore,Scaridae
2019,Angel,60,Paranthias furcifer,2,30,1,421.904,Planktivore,Epinephelinae
2019,Angel,60,Sparisoma viride,2,35,1,682.097,Herbivore,Scaridae
2019,Angel,60,Cephalopholis fulva,2,25,1,208.822,Omnivore,Serranidae
2019,Angel,60,Sparisoma aurofrenatum,2,20,1,122.859,Herbivore,Scaridae
2019,Angel,60,Halochoeres garnoti,2,10,3,40.464,Invertivore,Labridae
2019,Angel,60,Chaetodon sedentarius,3,10,8,191.918,Invertivore,Chaetodontidae
2019,Angel,60,Bodianus rufus,3,5,1,1.628,Invertivore,Labridae
2019,Angel,60,Bodianus rufus,3,15,1,46.450,Invertivore,Labridae
2019,Angel,60,Bodianus rufus,3,20,1,111.698,Invertivore,Labridae
2019,Angel,60,Halochoeres garnoti,3,5,3,4.687,Invertivore,Labridae
2019,Angel,60,Holocentrus rufus,3,15,2,57.528,Invertivore,Holocentridae
2019,Angel,60,Holocanthus tricolor,3,10,1,23.987,Invertivore,Pomacanthidae
2019,Angel,60,Canthigaster rostrata,3,10,1,24.544,Omnivore,Tetraodontidae
2019,Angel,60,Chromis bermudae,3,5,11,19.119,Planktivore,Pomacentridae
2019,Angel,60,Chromis enchrysura,3,5,4,6.952,Planktivore,Pomacentridae
2019,Angel,60,Paranthias furcifer,3,5,7,12.659,Planktivore,Epinephelinae
2019,Angel,60,Pseudupeneus maculatus,4,20,1,112.299,Invertivore,Mullidae
2019,Angel,60,Scarus taeniopterus,4,20,1,108.000,Herbivore,Scaridae
2019,Angel,60,Sparisoma aurofrenatum,4,15,1,50.073,Herbivore,Scaridae
2019,Dark Slime,60,Holocentrus rufus,1,20,1,66.057,Invertivore,Holocentridae
2019,Dark Slime,60,Sparisoma aurofrenatum,1,20,1,122.859,Herbivore,Scaridae
2019,Dark Slime,60,Cephalopholis fulva,1,25,1,208.822,Omnivore,Serranidae
2019,Dark Slime,60,Pterois volitans,1,25,1,189.462,Macrocarnivore,Scorpaenidae
2019,Dark Slime,60,Paranthias furcifer,1,5,4,7.234,Planktivore,Epinephelinae
2019,Dark Slime,60,Chromis bermudae,1,5,9,15.642,Planktivore,Pomacentridae
2019,Dark Slime,60,Halochoeres garnoti,1,5,4,6.249,Invertivore,Labridae
2019,Dark Slime,60,Coryphopterus spp,1,5,2,1.839,Omnivore,Gobiidae
2019,Dark Slime,60,Gymnothorax funebris,2,20,1,15.190,Macrocarnivore,Muraeninae
2019,Dark Slime,60,Chromis bermudae,2,5,30,52.142,Planktivore,Pomacentridae
2019,Dark Slime,60,Chaetodon sedentarius,2,10,4,95.959,Invertivore,Chaetodontidae
2019,Dark Slime,60,Cephalopholis fulva,2,15,1,44.193,Omnivore,Serranidae
2019,Dark Slime,60,Cephalopholis fulva,2,20,3,317.900,Omnivore,Serranidae
2019,Dark Slime,60,Paranthias furcifer,2,5,5,9.042,Planktivore,Epinephelinae
2019,Dark Slime,60,Paranthias furcifer,2,20,8,982.784,Planktivore,Epinephelinae
2019,Dark Slime,60,Halochoeres garnoti,2,5,11,17.184,Invertivore,Labridae
2019,Dark Slime,60,Holocentrus rufus,2,20,1,66.057,Invertivore,Holocentridae
2019,Dark Slime,60,Sparisoma aurofrenatum,2,15,1,50.073,Herbivore,Scaridae
2019,Dark Slime,60,Sparisoma aurofrenatum,2,20,1,122.859,Herbivore,Scaridae
2019,Dark Slime,60,Pterois volitans,2,20,1,94.653,Macrocarnivore,Scorpaenidae
2019,Dark Slime,60,Pterois volitans,2,25,2,378.925,Macrocarnivore,Scorpaenidae
2019,Dark Slime,60,Seriola rivoliana,2,40,1,891.469,Macrocarnivore,Carangidae
2019,Dark Slime,60,Bodianus pulchellus,2,15,1,47.532,Invertivore,Labridae
2019,Dark Slime,60,Centropyge argi,2,5,1,2.667,Herbivore,Pomacanthidae
2019,Dark Slime,60,Halichoeres radiatus,2,15,1,49.005,Invertivore,Labridae
2019,Dark Slime,60,Paranthias furcifer,3,15,5,255.947,Planktivore,Epinephelinae
2019,Dark Slime,60,Paranthias furcifer,3,20,10,1228.480,Planktivore,Epinephelinae
2019,Dark Slime,60,Sparisoma aurofrenatum,3,15,4,200.290,Herbivore,Scaridae
2019,Dark Slime,60,Chaetodon sedentarius,3,10,2,47.979,Invertivore,Chaetodontidae
2019,Dark Slime,60,Coryphopterus spp,3,5,1,0.920,Omnivore,Gobiidae
2019,Dark Slime,60,Halichoeres radiatus,3,20,1,117.436,Invertivore,Labridae
2019,Dark Slime,60,Halochoeres garnoti,4,5,5,7.811,Invertivore,Labridae
2019,Dark Slime,60,Chaetodon sedentarius,4,10,2,47.979,Invertivore,Chaetodontidae
2019,Dark Slime,60,Scarus taeniopterus,4,20,1,108.000,Herbivore,Scaridae
2019,Dark Slime,60,Cephalopholis fulva,4,20,2,211.933,Omnivore,Serranidae
2019,Dark Slime,60,Chromis bermudae,4,5,3,5.214,Planktivore,Pomacentridae
2019,Dark Slime,60,Sparisoma aurofrenatum,4,10,2,28.263,Herbivore,Scaridae
2019,Dark Slime,60,Holocentrus rufus,4,15,1,28.764,Invertivore,Holocentridae
2019,Dark Slime,60,Seriola rivoliana,4,30,1,382.636,Macrocarnivore,Carangidae
2019,North Northeast,60,Pseudocaranx dentex,1,50,50,75520.243,Planktivore,Carangidae
2019,North Northeast,60,Seriola rivoliana,1,55,2,4547.221,Macrocarnivore,Carangidae
2019,North Northeast,60,Chromis enchrysura,1,5,12,20.857,Planktivore,Pomacentridae
2019,North Northeast,60,Chromis enchrysura,1,10,42,579.951,Planktivore,Pomacentridae
2019,North Northeast,60,Scarus guacamaia,1,76,4,26973.489,Herbivore,Scaridae
2019,North Northeast,60,Paranthias furcifer,1,10,36,536.582,Planktivore,Epinephelinae
2019,North Northeast,60,Paranthias furcifer,1,15,9,460.704,Planktivore,Epinephelinae
2019,North Northeast,60,Scarus taeniopterus,1,15,2,91.125,Herbivore,Scaridae
2019,North Northeast,60,Scarus taeniopterus,1,20,1,108.000,Herbivore,Scaridae
2019,North Northeast,60,Scarus taeniopterus,1,25,2,421.875,Herbivore,Scaridae
2019,North Northeast,60,Bodianus rufus,1,10,3,40.460,Invertivore,Labridae
2019,North Northeast,60,Holocentrus rufus,1,15,4,115.055,Invertivore,Holocentridae
2019,North Northeast,60,Halichoeres radiatus,1,10,1,14.298,Invertivore,Labridae
2019,North Northeast,60,Xanthichthys ringens ,1,10,1,22.384,Invertivore,Balistidae
2019,North Northeast,60,Xanthichthys ringens ,1,15,1,73.730,Invertivore,Balistidae
2019,North Northeast,60,Holocanthus tricolor,1,5,2,6.383,Invertivore,Pomacanthidae
2019,North Northeast,60,Holocanthus tricolor,1,10,1,23.987,Invertivore,Pomacanthidae
2019,North Northeast,60,Acanthurus tractus,1,15,2,101.204,Herbivore,Acanthuridae
2019,North Northeast,60,Sparisoma aurofrenatum,1,10,1,14.132,Herbivore,Scaridae
2019,North Northeast,60,Pseudocaranx dentex,2,25,50,9705.426,Planktivore,Carangidae
2019,North Northeast,60,Paranthias furcifer,2,5,100,180.842,Planktivore,Epinephelinae
2019,North Northeast,60,Paranthias furcifer,2,10,50,745.253,Planktivore,Epinephelinae
2019,North Northeast,60,Paranthias furcifer,2,15,50,2559.467,Planktivore,Epinephelinae
2019,North Northeast,60,Pterois volitans,2,15,1,38.688,Macrocarnivore,Scorpaenidae
2019,North Northeast,60,Pterois volitans,2,20,2,189.305,Macrocarnivore,Scorpaenidae
2019,North Northeast,60,Acanthurus tractus,2,15,2,101.204,Herbivore,Acanthuridae
2019,North Northeast,60,Acanthurus tractus,2,20,3,351.648,Herbivore,Acanthuridae
2019,North Northeast,60,Chromis enchrysura,2,5,25,43.451,Planktivore,Pomacentridae
2019,North Northeast,60,Chromis enchrysura,2,10,50,690.418,Planktivore,Pomacentridae
2019,North Northeast,60,Holocentrus rufus,2,20,1,66.057,Invertivore,Holocentridae
2019,North Northeast,60,Halochoeres garnoti,2,10,1,13.488,Invertivore,Labridae
2019,North Northeast,60,Centropyge argi,2,5,1,2.667,Herbivore,Pomacanthidae
2019,North Northeast,60,Pseudupeneus maculatus,2,15,1,46.165,Invertivore,Mullidae
2019,North Northeast,60,Chaetodon sedentarius,2,10,1,23.990,Invertivore,Chaetodontidae
2019,North Northeast,60,Lactophrys triqueter,2,20,1,196.731,Invertivore,Ostraciidae
2019,North Northeast,60,Malacanthus plumieri,2,20,1,54.684,Invertivore,Malacanthidae
2019,North Northeast,60,Bodianus pulchellus,3,10,1,13.801,Invertivore,Labridae
2019,North Northeast,60,Bodianus pulchellus,3,15,2,95.063,Invertivore,Labridae
2019,North Northeast,60,Chromis enchrysura,3,5,100,173.805,Planktivore,Pomacentridae
2019,North Northeast,60,Chromis enchrysura,3,10,100,1380.836,Planktivore,Pomacentridae
2019,North Northeast,60,Stegastes variabilis,3,10,1,16.222,Omnivore,Pomacentridae
2019,North Northeast,60,Mycteroperca interstitialis ,3,20,1,62.819,Macrocarnivore,Serranidae
2019,North Northeast,60,Paranthias furcifer,3,5,50,90.421,Planktivore,Epinephelinae
2019,North Northeast,60,Paranthias furcifer,3,10,100,1490.506,Planktivore,Epinephelinae
2019,North Northeast,60,Paranthias furcifer,3,15,50,2559.467,Planktivore,Epinephelinae
2019,North Northeast,60,Paranthias furcifer,3,20,10,1228.480,Planktivore,Epinephelinae
2019,North Northeast,60,Centropyge argi,3,5,1,2.667,Herbivore,Pomacanthidae
2019,North Northeast,60,Pseudocaranx dentex,3,15,25,1069.824,Planktivore,Carangidae
2019,North Northeast,60,Holocentrus rufus,3,15,1,28.764,Invertivore,Holocentridae
2019,North Northeast,60,Holocentrus rufus,3,20,10,660.570,Invertivore,Holocentridae
2019,North Northeast,60,Epinephelus adscensionis,3,20,1,123.089,Macrocarnivore,Serranidae
2019,North Northeast,60,Scarus guacamaia,3,25,1,232.151,Herbivore,Scaridae
2019,North Northeast,60,Scarus guacamaia,3,60,1,3294.657,Herbivore,Scaridae
2019,North Northeast,60,Mycteroperca bonaci,3,76,1,5205.768,Macrocarnivore,Serranidae
2019,North Northeast,60,Mycteroperca bonaci,3,60,1,2531.423,Macrocarnivore,Serranidae
2019,North Northeast,60,Cantherhines macrocerus,3,15,2,114.322,Omnivore,Monacanthidae
2019,North Northeast,60,Aulostomus maculatus,3,20,1,21.142,Macrocarnivore,Aulostomidae
2019,North Northeast,60,Holocanthus tricolor,3,10,1,23.987,Invertivore,Pomacanthidae
2019,North Northeast,60,Pseudupeneus maculatus,3,15,6,276.993,Invertivore,Mullidae
2019,North Northeast,60,Halochoeres garnoti,4,5,7,10.936,Invertivore,Labridae
2019,North Northeast,60,Halochoeres garnoti,4,10,3,40.464,Invertivore,Labridae
2019,North Northeast,60,Pseudupeneus maculatus,4,10,5,65.942,Invertivore,Mullidae
2019,North Northeast,60,Chromis enchrysura,4,10,25,345.209,Planktivore,Pomacentridae
2019,North Northeast,60,Centropyge argi,4,5,3,8.001,Herbivore,Pomacanthidae
2019,North Northeast,60,Cephalopholis fulva,4,20,1,105.967,Omnivore,Serranidae
2019,North Northeast,60,Epinephelus adscensionis,4,20,1,123.089,Macrocarnivore,Serranidae
2019,North Northeast,60,Holocentrus rufus,4,20,5,330.285,Invertivore,Holocentridae
2019,North Northeast,60,Bodianus pulchellus,4,5,3,4.999,Invertivore,Labridae
2019,North Northeast,60,Bodianus pulchellus,4,10,2,27.602,Invertivore,Labridae
2019,North Northeast,60,Sparisoma aurofrenatum,4,10,1,14.132,Herbivore,Scaridae
2019,North Northeast,60,Sparisoma aurofrenatum,4,15,1,50.073,Herbivore,Scaridae
2019,North Northeast,60,Canthidermis sufflamen,4,15,1,64.935,Planktivore,Balistidae
2019,North Northeast,60,Seriola rivoliana,4,25,3,671.606,Macrocarnivore,Carangidae
2019,North Northeast,60,Caranx lugubris,4,20,1,116.944,Macrocarnivore,Carangidae
2019,North Northeast,60,Caranx lugubris,4,25,3,677.613,Macrocarnivore,Carangidae
2019,North Northeast,60,Malacanthus plumieri,4,20,1,54.684,Invertivore,Malacanthidae
2019,Tiger,60,Chaetodon sedentarius,1,10,1,23.990,Invertivore,Chaetodontidae
2019,Tiger,60,Pterois volitans,1,25,3,568.387,Macrocarnivore,Scorpaenidae
2019,Tiger,60,Paranthias furcifer,1,5,2,3.617,Planktivore,Epinephelinae
2019,Tiger,60,Paranthias furcifer,1,15,2,102.379,Planktivore,Epinephelinae
2019,Tiger,60,Paranthias furcifer,1,20,3,368.544,Planktivore,Epinephelinae
2019,Tiger,60,Paranthias furcifer,1,25,2,484.502,Planktivore,Epinephelinae
2019,Tiger,60,Paranthias furcifer,1,30,1,421.904,Planktivore,Epinephelinae
2019,Tiger,60,Scarus taeniopterus,1,5,11,18.563,Herbivore,Scaridae
2019,Tiger,60,Scarus taeniopterus,1,10,1,13.500,Herbivore,Scaridae
2019,Tiger,60,Chromis bermudae,1,5,17,29.547,Planktivore,Pomacentridae
2019,Tiger,60,Holocentrus rufus,1,25,2,251.778,Invertivore,Holocentridae
2019,Tiger,60,Halochoeres garnoti,1,5,1,1.562,Invertivore,Labridae
2019,Tiger,60,Cephalopholis fulva,1,15,2,88.386,Omnivore,Serranidae
2019,Tiger,60,Heteropriacanthus cruentatus,1,15,1,43.547,Macrocarnivore,Priacanthidae
